time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
9.923,0.015,-0.0078,-0.0164,0.0245
9.943,0.0421,0.0094,-0.0143,0.047
9.963,0.008,-0.0002,-0.0023,0.0103
9.983,-0.0017,-0.0105,-0.0069,0.0137
10.003,-0.0149,0.0035,0.0056,0.0174
10.023,-0.0289,0.0073,-0.0017,0.0312
10.043,0.0061,-0.0031,0.0116,0.0153
10.063,-0.0053,-0.0017,-0.0078,0.0139
10.083,0.0078,-0.0119,-0.002,0.0157
10.103,0.0173,0.0116,-0.0048,0.0237
10.123,0.0058,-0.0136,0.0087,0.0176
10.143,0.0052,0.0002,-0.0175,0.0202
10.163,-0.0,-0.0101,0.0124,0.0171
10.183,-0.0074,0.0088,0.0225,0.0263
10.203,-0.0036,-0.0117,0.0065,0.017
10.223,-0.0102,0.0052,-0.0011,0.0182
10.243,0.0034,0.0253,-0.0026,0.0285
10.263,0.0079,0.0313,0.0015,0.033
10.283,0.0145,0.0129,0.0091,0.0224
10.303,0.0133,-0.023,0.0045,0.0272
10.323,-0.0017,-0.0347,-0.0074,0.0364
10.343,-0.0211,-0.0158,-0.0134,0.0306
10.363,-0.0534,0.0352,0.0087,0.0645
10.383,-0.0368,0.0151,0.0089,0.0412
10.403,-0.0067,0.0028,-0.0293,0.0325
10.423,0.0431,0.0083,-0.0387,0.0587
10.443,0.0318,-0.0,-0.0007,0.0321
10.463,0.0367,-0.0154,0.034,0.053
10.483,-0.0108,-0.0265,0.012,0.0365
10.503,-0.0193,-0.021,-0.0072,0.0308
10.523,-0.0169,-0.0084,-0.018,0.0283
10.543,0.0099,0.0049,-0.0156,0.0215
10.563,0.0071,0.0037,-0.0011,0.0133
10.583,0.0068,-0.0128,-0.0079,0.017
10.603,-0.004,0.0074,-0.0018,0.0109
10.623,-0.006,-0.0081,0.0068,0.0186
10.643,0.0012,0.0146,0.0129,0.0197
10.663,-0.0243,0.0061,0.0059,0.026
10.683,-0.0382,0.0136,0.0065,0.0408
10.703,0.0056,-0.0056,-0.0071,0.0148
10.723,0.0132,-0.0214,-0.0096,0.0276
10.743,0.0284,-0.0016,-0.0195,0.0348
10.763,0.0179,-0.0131,0.0039,0.0262
10.783,-0.0088,-0.0058,0.0072,0.013
10.803,-0.0005,-0.0005,0.0086,0.0086
10.823,0.0209,0.0098,0.0046,0.0257
10.843,0.0102,0.0029,0.0159,0.0192
10.863,-0.0041,0.0023,-0.0021,0.0107
10.883,-0.0081,0.0027,0.005,0.0111
10.903,-0.0048,-0.0008,-0.0024,0.0113
10.923,0.0015,-0.0011,0.0041,0.0104
10.943,-0.0116,-0.0031,-0.0003,0.0134
10.963,-0.0098,-0.0159,-0.0033,0.0193
