time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
13.2254,0.0533,-0.0836,-0.0717,0.1222
13.2454,0.0708,-0.0008,-0.0913,0.1175
13.2654,0.0235,0.0562,-0.072,0.0943
13.2854,-0.0543,0.0458,0.0168,0.074
13.3054,-0.1577,0.1034,0.0987,0.2132
13.3254,-0.2492,0.1697,0.1111,0.3217
13.3454,-0.1882,0.1141,0.0518,0.2261
13.3654,-0.0455,0.0108,-0.0055,0.0485
13.3854,0.0566,-0.0555,-0.0103,0.0807
13.4054,0.0773,-0.0805,0.0131,0.1127
13.4254,0.0595,-0.061,-0.0688,0.1109
13.4454,0.0518,-0.0501,-0.1027,0.126
13.4654,0.0833,-0.0271,-0.0818,0.1202
13.4854,0.053,-0.0567,-0.0316,0.0838
13.5054,0.0405,-0.0383,0.0086,0.0564
13.5254,-0.0235,0.0598,0.0736,0.0981
13.5454,-0.0843,0.0607,0.0592,0.1198
13.5654,-0.1005,0.0366,-0.0507,0.1186
13.5854,-0.0629,0.0333,-0.1435,0.1603
13.6054,0.0091,0.018,-0.1134,0.115
13.6254,0.0483,0.0099,-0.0799,0.0947
13.6454,0.0805,-0.0385,-0.021,0.0919
13.6654,0.0799,-0.0333,0.0079,0.0871
13.6854,0.0274,0.0082,0.0582,0.0668
13.7054,-0.0167,-0.0059,0.0457,0.0496
13.7254,-0.0124,-0.0268,0.0302,0.042
13.7454,0.001,-0.0203,0.0067,0.0218
13.7654,-0.0098,0.0049,-0.0183,0.0238
13.7854,-0.0448,0.0566,-0.0659,0.0977
13.8054,-0.0161,0.0178,-0.0556,0.0608
13.8254,0.069,-0.0578,-0.0502,0.1036
13.8454,0.182,-0.1381,0.0011,0.2286
13.8654,0.1706,-0.0978,0.004,0.1968
13.8854,0.1012,-0.0633,0.0014,0.1199
13.9054,0.0347,-0.0245,-0.0641,0.0769
13.9254,0.0065,0.0094,-0.0949,0.0963
13.9454,0.0461,0.0011,-0.0677,0.0819
13.9654,0.0294,-0.0336,0.0063,0.045
13.9854,0.0278,-0.0254,0.0193,0.0427
14.0054,0.0056,-0.0326,-0.0115,0.0369
14.0254,0.0285,-0.0224,-0.0088,0.0378
14.0454,0.0272,-0.0194,-0.0099,0.0353
14.0654,0.0487,-0.0397,0.0157,0.0654
14.0854,0.052,-0.0437,0.0261,0.0736
14.1054,0.0542,-0.0302,0.0108,0.0631
14.1254,0.0487,-0.0158,0.0002,0.0514
14.1454,0.0061,-0.0286,-0.0236,0.0379
14.1654,0.0154,-0.0249,-0.0373,0.0476
14.1854,0.0473,-0.0143,-0.0299,0.0589
14.2054,0.0719,-0.0098,-0.0456,0.0858
14.2254,0.0734,-0.0198,-0.0371,0.0855
14.2454,0.0865,-0.0616,0.004,0.1066
14.2654,0.0666,-0.0486,-0.0265,0.0869
14.2854,0.0676,-0.0157,-0.0436,0.0824
14.3054,0.0438,-0.0027,-0.0172,0.048
14.3254,0.0361,-0.0049,-0.0096,0.0384
14.3454,0.0216,0.0012,-0.0023,0.0221
14.3654,-0.0099,-0.0085,0.0063,0.016
14.3854,-0.0228,-0.0244,0.0248,0.0423
14.4054,-0.0199,-0.0063,0.0431,0.0485
14.4254,-0.0124,0.0145,0.0393,0.0462
14.4454,-0.0133,0.0029,0.0534,0.0552
14.4654,-0.0059,-0.0315,0.0195,0.0377
14.4854,0.0054,-0.0131,0.0244,0.0293
14.5054,0.0213,0.0055,0.0418,0.0471
14.5254,0.019,0.0189,0.0426,0.0529
14.5454,-0.0094,-0.0224,0.0465,0.0524
