time,wx (rad/s),wy (rad/s),wz (rad/s)
11.7239,0.0,0.01,0.0
11.7439,0.0,0.01,0.0
11.7639,0.0,0.01,0.0
11.7839,0.0,0.0,0.0
11.8039,0.0,0.0,0.0
11.8239,0.0,0.0,0.0
11.8439,0.0,0.0,0.0
11.8639,0.0,0.0,0.0
11.8839,0.0,0.01,0.0
11.9039,0.0,0.0,0.0
11.9239,0.0,0.0,0.0
11.9439,0.0,0.0,0.0
11.9639,0.0,0.0,0.0
11.9839,0.0,0.0,0.0
12.0039,0.0,0.0,0.0
12.0239,0.0,0.0,0.0
12.0439,0.0,0.0043,0.0
12.0639,0.0,0.0,0.0
12.0839,0.0,0.0,0.0
12.1039,-0.0087,0.0,0.0
12.1239,0.0,0.0,0.0
12.1439,0.0,0.0,0.0
12.1639,0.0,0.0,0.0
12.1839,0.0,0.0,0.0
12.2039,0.0,0.0,0.0
12.2239,0.0,0.0,0.0
12.2439,0.0,0.0,0.0
12.2639,0.0,0.01,0.0
12.2839,0.0,0.01,0.0
12.3039,0.0,0.0,0.0
12.3239,0.0,-0.01,0.0
12.3439,0.0,0.0,0.0
12.3639,0.0,0.0,0.0
12.3839,0.0,0.0,0.0
12.4039,0.0,0.0,0.0
12.4239,0.0,0.0,0.0
12.4439,0.0,0.0,0.0
12.4639,0.0,0.0,0.0
12.4839,0.0045,0.0045,0.0
12.5039,0.0049,0.01,0.0
12.5239,-0.005,0.01,0.0
12.5439,0.0,0.0,0.0
12.5639,0.0,-0.01,0.0
12.5839,0.0059,0.0,0.0
12.6039,0.0,0.0,0.0
12.6239,-0.01,0.0,0.0
12.6439,0.0,0.0,0.0044
12.6639,0.0,0.01,0.0
12.6839,0.0,0.0,0.0
12.7039,0.0,0.0,0.0
12.7239,0.0,0.0,-0.0031
12.7439,0.0,0.0,0.0
12.7639,0.0,0.0,0.0
12.7839,0.0,0.0,0.0
12.8039,0.0,0.0,0.0
12.8239,0.0,0.0,0.0
12.8439,0.0,-0.01,0.0
12.8639,0.0,-0.0064,0.0
12.8839,0.0,-0.0078,0.0
12.9039,0.0,0.0,0.0
12.9239,0.0,0.0,0.0
12.9439,0.0,0.0,-0.0018
12.9639,-0.0076,0.0,0.0
12.9839,0.0,0.0,0.0
13.0039,0.0,0.0,0.0
13.0239,0.0,0.0,-0.0098
13.0439,0.0,0.0,-0.0065
13.0639,0.0,0.0,0.0
13.0839,0.0,0.0,0.0
13.1039,0.0,-0.01,0.0
13.1239,0.0,-0.01,0.0
13.1439,0.0,0.0,-0.0021
13.1639,0.0,0.0,0.0
13.1839,0.0,0.0,0.0
13.2039,0.0,0.0,0.0
13.2239,0.0,-0.01,0.0
13.2439,0.0,-0.01,-0.01
13.2639,0.0,0.0,-0.0035
13.2839,0.0,-0.0009,0.0
13.3039,-0.0002,-0.01,0.0
13.3239,0.0,-0.01,0.0
13.3439,0.0,0.0,0.0
13.3639,0.0,0.0068,0.0
13.3839,0.0,0.0,0.0
13.4039,0.0,0.0,-0.01
13.4239,-0.0081,0.0038,-0.01
13.4439,0.0,-0.0075,0.0
13.4639,0.007,-0.013,0.0
13.4839,0.0,-0.0017,0.0
13.5039,-0.0016,0.0,0.0
13.5239,-0.0052,0.0052,0.0
13.5439,0.0,0.01,0.0
13.5639,0.0,0.0,0.0
13.5839,0.0,0.0,0.0
13.6039,0.0,-0.01,0.0
13.6239,0.0,-0.01,0.0
13.6439,0.0,-0.01,0.0
13.6639,0.0,0.0,0.0
13.6839,0.0,0.01,-0.0001
13.7039,0.0,0.0,0.0
13.7239,0.0075,0.0,0.0
13.7439,0.0,-0.01,0.0
13.7639,0.0,-0.0056,0.0
13.7839,0.0,0.0,0.0
13.8039,0.0,0.0,0.0
13.8239,0.0,0.0,0.0
13.8439,0.0,-0.003,0.0
13.8639,0.0,0.0,0.0
13.8839,0.0,0.01,0.0
13.9039,0.0,0.0,0.0
13.9239,0.0,0.0,0.0
13.9439,0.0,0.0,0.0
13.9639,0.0,0.0,0.0
13.9839,0.0,0.0046,0.0
