time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
11.026,-0.0259,0.0272,0.0094,0.0396
11.046,-0.0212,0.014,0.0071,0.0266
11.066,0.0027,-0.013,0.0045,0.0141
11.086,-0.0002,-0.0501,-0.0031,0.0517
11.106,0.0176,-0.0303,-0.0002,0.0356
11.126,0.0186,0.0158,-0.0113,0.0277
11.146,0.0341,0.0395,0.0115,0.0538
11.166,0.0379,0.0292,0.0218,0.0529
11.186,0.0196,0.0075,-0.014,0.0256
11.206,0.0058,-0.0047,-0.0196,0.031
11.226,-0.0148,0.0022,-0.0175,0.0245
11.246,-0.05,0.0033,0.0131,0.0525
11.266,-0.0125,0.0031,0.0191,0.024
11.286,-0.0229,-0.0174,-0.0044,0.0289
11.306,0.0108,-0.018,-0.0294,0.0375
11.326,0.0101,0.0108,-0.0108,0.0213
11.346,0.0172,0.0001,-0.0019,0.0189
11.366,0.0335,-0.0144,-0.0132,0.0401
11.386,-0.0004,-0.0252,-0.0041,0.0282
11.406,-0.0188,-0.0061,-0.0009,0.0198
11.426,-0.0512,-0.0032,0.005,0.0514
11.446,-0.0378,0.0213,0.0245,0.0508
11.466,-0.0273,-0.0036,0.0047,0.0285
11.486,0.001,0.0201,0.0008,0.0198
11.506,0.0355,-0.0104,0.0133,0.0398
11.526,0.0195,-0.0069,0.0094,0.0226
11.546,0.0154,-0.0018,0.0039,0.0186
11.566,0.0035,-0.0171,0.0017,0.0186
11.586,-0.0033,0.0017,-0.0049,0.0065
11.606,0.0197,0.0096,0.007,0.0235
11.626,0.0067,-0.0066,0.0048,0.0134
11.646,-0.0018,0.0048,0.0145,0.017
11.666,-0.0019,0.0042,0.0031,0.0076
11.686,0.0054,0.0027,-0.0123,0.0159
11.706,0.0099,0.0026,-0.0054,0.0148
11.726,-0.0009,-0.0014,0.016,0.0168
11.746,-0.0053,-0.004,0.0095,0.0124
11.766,-0.0175,0.0063,-0.0245,0.0315
11.786,0.0022,0.0005,-0.0087,0.0124
11.806,0.0047,0.0106,0.0198,0.0233
11.826,0.0038,0.0016,-0.0007,0.013
11.846,0.0106,-0.0048,0.0083,0.0222
11.866,-0.008,-0.0208,-0.0124,0.0281
11.886,0.0112,-0.0225,-0.0166,0.0318
